phrase_id,language,phrase,english_translation,category
9aff8be1-1e7a-45e9-97cb-b60d94c7596a,English,I have chest pain.,I have chest pain.,Symptoms
688c7a66-58f6-4db5-bdeb-8f8fce971156,Japanese,頭痛がします。,I have a headache.,Symptoms
c2858d24-5039-4cdf-b586-f413f1c1769f,Spanish,No hablo inglés.,I do not speak English.,Communication
0a89fd55-f6fc-4ce2-bbbf-3bb370430638,Japanese,これは緊急事態です。,This is an emergency.,Emergency
20591285-119f-460f-b961-cfbd0dfab67e,Portuguese,Há um médico que fala minha língua?,Is there a doctor who speaks my language?,Navigation
d7e38664-c39b-463c-98b5-568f81988dec,English,"Help me, I am very sick.","Help me, I am very sick.",Emergency
5367f744-ec1f-415c-ba27-69afa1df9ab8,Arabic,هل يمكنك كتابته من فضلك؟,Can you write it down please?,Communication
6dfb5f46-a79e-4b68-9cd8-7d36377ab58e,Portuguese,Sou alérgico/a à penicilina.,I am allergic to penicillin.,Symptoms
a0b2cc18-fc14-425e-8ea7-3d1232f1145a,Arabic,هل يمكنني الدفع من جيبي الخاص؟,Can I pay out of pocket?,Insurance
88a1d49d-ee3b-472e-8806-64655ba448ee,Chinese,我需要紧急帮助。,I need emergency help.,Emergency
84a0586a-1a6d-47f7-b256-e3a9379102d8,Japanese,胸が痛いです。,I have chest pain.,Symptoms
7a0e16a9-2591-435c-83dc-e199ba576265,Japanese,これは緊急事態です。,This is an emergency.,Emergency
82f47d98-0227-43d7-82a0-969633c3e326,French,Parlez lentement s'il vous plaît.,Please speak slowly.,Communication
006bd453-b974-4234-99af-9875e143d892,Arabic,هل يوجد طبيب يتحدث لغتي؟,Is there a doctor who speaks my language?,Navigation
bff563e4-71eb-43a8-b8a4-bbc10642420c,English,I need emergency help.,I need emergency help.,Emergency
994d8769-727a-48f4-9e71-1364d9f43f8e,French,J'ai une éruption cutanée.,I have a rash.,Symptoms
9ab0e15d-b8a2-4b1c-ae90-88da82aca4fd,French,Où se trouve le centre de soins urgents le plus proche?,Where is the nearest urgent care center?,Navigation
4ccf6e4e-cf6c-4375-9912-c7049bdd11b9,Chinese,我拉肚子。,I have diarrhea.,Symptoms
81dac5e1-9402-434f-96f8-a24c475863d8,Spanish,No hablo inglés.,I do not speak English.,Communication
62ffcfbf-e437-46f5-90ae-001fd9e0e46b,Arabic,من فضلك تحدث ببطء.,Please speak slowly.,Communication
fbf3dfc9-1c7f-4516-aedc-107c7e3a462c,Spanish,No entiendo.,I do not understand.,Communication
2275dcdd-9557-44a4-9693-6a8123459b27,Arabic,ساعدني، أنا مريض جداً.,"Help me, I am very sick.",Emergency
eaa7ffe9-4311-4f53-b26f-576ea9fefbd7,French,Quel est le coût de cette consultation?,What is the cost of this visit?,Insurance
bce8164e-fcde-49e1-8cec-ba05ff44c6d9,French,Où se trouve la salle d'urgence la plus proche?,Where is the nearest emergency room?,Navigation
016faa9d-51ed-4eef-a5e5-9ec79f22740a,English,I have difficulty breathing.,I have difficulty breathing.,Symptoms
2c8d3ffe-9a07-400b-b137-547c68c131a4,Japanese,海外の保険は使えますか？,Do you accept international insurance?,Insurance
12ba0189-b9b3-40df-a40a-6f761c8c7b1c,English,Do you accept international insurance?,Do you accept international insurance?,Insurance
7448cd6a-87a4-461e-99d3-2f13e766fd85,Spanish,Por favor hable despacio.,Please speak slowly.,Communication
64cb6c8e-e724-4f95-810b-e9ecd0145547,Portuguese,Perdi meu medicamento.,I lost my medication.,Medication
d2cca4b6-13ab-4c92-ac7f-08200b0964b7,English,I take this medication daily.,I take this medication daily.,Medication
49cadef8-0e3b-479b-ad88-c5df0fb176c5,English,This is an emergency.,This is an emergency.,Emergency
43077aaf-651b-416d-9c39-4965b2f5ab7f,Arabic,أحتاج إلى موعد مع طبيب عبر الإنترنت.,I need a telehealth appointment.,Navigation
ebb3052b-2883-4f94-9e62-f04cd8097959,Arabic,ليس لدي تأمين.,I do not have insurance.,Insurance
f5701184-5a9f-4ab6-8daf-86876a1b0974,English,I do not speak English.,I do not speak English.,Communication
73475d1b-150d-4a04-8e8e-4c628136a571,Japanese,自費で支払えますか？,Can I pay out of pocket?,Insurance
bd7d1179-884a-43a7-b5f6-337e40e3f617,Portuguese,Não entendo.,I do not understand.,Communication
9765bfef-d932-4adb-9203-f071d24056e6,Portuguese,"Pode escrever, por favor?",Can you write it down please?,Communication
8b44b9ae-b838-4eee-b6e7-a30e91f192f3,Spanish,¿Tiene este medicamento?,Do you have this medication?,Medication
a3b832f0-b45e-48eb-8644-7abb4c57f894,Portuguese,Por favor fale devagar.,Please speak slowly.,Communication
7645107c-852c-469f-9e92-198e7c0af493,Arabic,كيف أصل إلى المستشفى؟,How do I get to the hospital?,Navigation
28950674-dfc3-4fae-871f-05a698db7b88,Chinese,最近的急诊室在哪里？,Where is the nearest emergency room?,Navigation
afa67e81-d9b8-437a-bb89-f2f8bec3f679,Arabic,اتصل بـ 911 من فضلك.,Call 911 please.,Emergency
bc9fb8f6-9685-4c5f-a40c-685276ca9c50,Portuguese,Onde fica a sala de emergência mais próxima?,Where is the nearest emergency room?,Navigation
d26881de-879e-403e-988a-14b78e81de1d,Arabic,أحتاج إلى مساعدة طارئة.,I need emergency help.,Emergency
9bea1f85-7e68-4d63-9001-0d7207e2bce3,Arabic,من فضلك تحدث ببطء.,Please speak slowly.,Communication
96b534d7-76b0-45c8-82f5-3f91e956e3e7,French,J'ai besoin d'un rendez-vous en téléconsultation.,I need a telehealth appointment.,Navigation
62b9addb-2028-4ace-a611-9c1424305251,French,J'ai la diarrhée.,I have diarrhea.,Symptoms
701a89c8-ce2d-4506-8abb-5f2d12b6af06,French,C'est une urgence.,This is an emergency.,Emergency
0c7a8f89-fa92-4c87-b2e4-a1bd6f7d78af,Japanese,保険に入っていません。,I do not have insurance.,Insurance
863def6f-b672-4f44-8296-a477fcf1c88b,Chinese,我呼吸困难。,I have difficulty breathing.,Symptoms
888569dd-e3fa-437a-8489-0c76dfdc24a7,English,I do not have insurance.,I do not have insurance.,Insurance
15fea883-1b2e-4d1b-999b-190287590d84,Chinese,你们接受国际保险吗？,Do you accept international insurance?,Insurance
ed81cdc2-3876-4b84-993f-e1a3f95f0476,Chinese,我有用于严重过敏的肾上腺素笔。,I have an EpiPen for severe allergies.,Medication
5021005a-7953-4865-9158-c5593d5a6ca3,Japanese,海外の保険は使えますか？,Do you accept international insurance?,Insurance
fb761c34-3224-4c62-baca-ea642d9e498e,Arabic,أتناول هذا الدواء يومياً.,I take this medication daily.,Medication
6040459b-e018-4c97-b8d2-fbe1ce494e33,Japanese,英語が話せません。,I do not speak English.,Communication
8e236847-0ab7-4f22-8af3-e43255348de9,Japanese,毎日この薬を飲んでいます。,I take this medication daily.,Medication
2e0df8e3-4a8c-4c87-9e18-0b3cbb5095bc,Portuguese,Posso pagar do meu próprio bolso?,Can I pay out of pocket?,Insurance
7764fe4c-0e84-42fb-b61e-2b2b74cca940,Portuguese,Preciso de ajuda de emergência.,I need emergency help.,Emergency
7ce22e60-7d7c-4e14-88de-7c41a50137da,Portuguese,Tenho seguro de viagem.,I have travel insurance.,Insurance
fce18b39-d459-4449-8beb-e80d77529445,French,J'ai besoin d'un renouvellement d'ordonnance.,I need a prescription refill.,Medication
36703c39-4300-481d-83f3-ad39c9d834ff,Chinese,我需要续药。,I need a prescription refill.,Medication
ad04c1d3-dcbb-47d1-badf-a8d697da749e,Portuguese,Por favor fale devagar.,Please speak slowly.,Communication
051fa56f-3656-4146-a20e-853cbdd6d695,French,J'ai besoin d'aide d'urgence.,I need emergency help.,Emergency
2d0e2560-c8fe-4aa4-b565-14cee0632168,Chinese,有会说我语言的医生吗？,Is there a doctor who speaks my language?,Navigation
f427e12d-d15f-4fc6-90f8-2f690ddfc0e8,Spanish,Tengo dificultad para respirar.,I have difficulty breathing.,Symptoms
fa598e9d-92b4-4018-a534-b9f4e5b1356d,Chinese,我没有保险。,I do not have insurance.,Insurance
185530e3-9d90-492a-87ba-5bd4cc7c8589,French,Parlez lentement s'il vous plaît.,Please speak slowly.,Communication
4d8d4b24-efaa-419a-8920-788ab28c5bff,Arabic,هل يمكنني الدفع من جيبي الخاص؟,Can I pay out of pocket?,Insurance
d87a58d2-7eea-4237-a917-1e657c51bf1e,Spanish,No tengo seguro.,I do not have insurance.,Insurance
07bc6caa-4eda-4fc9-acc2-b4e9fd16d086,English,I take this medication daily.,I take this medication daily.,Medication
0114e494-8c0e-46fb-8102-c7d439117197,Portuguese,Tenho dor no peito.,I have chest pain.,Symptoms
2427912c-2741-414d-ba70-ce415a50bd19,Spanish,¿Tiene este medicamento?,Do you have this medication?,Medication
db5cee25-186b-4029-8084-d9045d4bafe8,English,"Help me, I am very sick.","Help me, I am very sick.",Emergency
18b62682-e1fe-43ad-8b84-19816d968fbd,English,Can you write it down please?,Can you write it down please?,Communication
2af330ee-9555-4d37-9c24-8b6799319e14,Japanese,私の言語を話す医師はいますか？,Is there a doctor who speaks my language?,Navigation
a5060d57-7334-4c3e-9b6e-8fede3dc2820,Arabic,لا أفهم.,I do not understand.,Communication
8d03c89b-2431-44c2-8c17-08d2b59d4842,Portuguese,Onde posso encontrar uma farmácia?,Where can I find a pharmacy?,Medication
f403832d-c1f5-478c-80a8-74c5888d1bf5,Japanese,これは緊急事態です。,This is an emergency.,Emergency
3c8f2c41-5607-4a6c-bac5-2c04612993c5,Spanish,¿Dónde está la sala de emergencias más cercana?,Where is the nearest emergency room?,Navigation
ffdbf3c7-f663-4400-96ac-ae59fe7042a5,French,J'ai un EpiPen pour les allergies sévères.,I have an EpiPen for severe allergies.,Medication
34d94aa2-5904-4f77-8bee-939d45149df0,Chinese,我不会说英语。,I do not speak English.,Communication
65262b88-59a8-4166-ae41-e94ca076627d,Spanish,¿Puedo pagar de mi bolsillo?,Can I pay out of pocket?,Insurance
77e1f985-68a9-4e2c-b5a4-a63b8d1347a4,Chinese,你们有翻译吗？,Do you have an interpreter?,Communication
3ee8f583-bd19-4747-9210-ba3d195cccb5,Portuguese,Não tenho seguro.,I do not have insurance.,Insurance
071d9a1f-e6ae-4f24-8b57-a32d4890247b,Spanish,Necesito ayuda de emergencia.,I need emergency help.,Emergency
53472e9d-6e46-40ad-a521-b7b7e69ba5fa,Arabic,لا أتكلم الإنجليزية.,I do not speak English.,Communication
9ea538cd-8477-4ae1-a839-c39626aecac9,Portuguese,"Ajude-me, estou muito doente.","Help me, I am very sick.",Emergency
29c92751-afbc-4427-b923-52bb04e91e4e,English,I do not have insurance.,I do not have insurance.,Insurance
a096dc24-2103-4810-8412-9cea15643ea0,English,Do you accept international insurance?,Do you accept international insurance?,Insurance
24cfc0e5-0558-4c95-b650-27b3ad2efb70,Chinese,我可以自费吗？,Can I pay out of pocket?,Insurance
4e21da0b-60ef-450c-afc3-d9d46a290343,Arabic,هذه حالة طارئة.,This is an emergency.,Emergency
33a23ec8-46b7-4540-8feb-cacb08c8b047,Portuguese,Não falo inglês.,I do not speak English.,Communication
79e56c3b-2b5c-498f-b0c7-c62b84772152,Japanese,助けてください、とても具合が悪いです。,"Help me, I am very sick.",Emergency
73d253bd-b680-4f1c-8b4f-59ad3d419fec,Chinese,我怎么去医院？,How do I get to the hospital?,Navigation
50e3d111-cf19-434e-bfe9-5e8effa66f42,French,"Aidez-moi, je suis très malade.","Help me, I am very sick.",Emergency
e580c8d9-b252-4c7e-acd9-7b9c9380d3a7,Japanese,海外の保険は使えますか？,Do you accept international insurance?,Insurance
5bc49f74-dcd3-400c-89b3-abff37acf8cc,Chinese,最近的急诊室在哪里？,Where is the nearest emergency room?,Navigation
e8217a25-51ec-4288-a225-5dd504e71995,Portuguese,Preciso de uma consulta de telemedicina.,I need a telehealth appointment.,Navigation
b1149c9d-bde2-408a-b2c6-07cdac3e46fc,Arabic,هل يوجد طبيب يتحدث لغتي؟,Is there a doctor who speaks my language?,Navigation
a9f679e7-1a22-4178-8c79-9a89b6c247ff,Japanese,英語が話せません。,I do not speak English.,Communication
a356a336-d00a-4733-966c-acb422a1b2f9,French,Je n'ai pas d'assurance.,I do not have insurance.,Insurance
2d859991-aa86-407f-ba23-71a990c8a417,Spanish,Tengo dolor de cabeza.,I have a headache.,Symptoms
6508763c-a15e-4297-b35c-48aa3b373ee2,Japanese,薬をなくしました。,I lost my medication.,Medication
7d7983d5-4062-4c54-8b43-96d78071f810,Japanese,保険に入っていません。,I do not have insurance.,Insurance
f96f531e-aef5-497e-8388-36ad6fcd007c,Portuguese,Tomo este medicamento diariamente.,I take this medication daily.,Medication
93b714f4-98f8-4178-a6c8-181ea1b54db8,French,Y a-t-il un médecin qui parle ma langue?,Is there a doctor who speaks my language?,Navigation
91f47966-8ea0-4828-a6fb-433f923ea8ad,Portuguese,Onde posso encontrar uma farmácia?,Where can I find a pharmacy?,Medication
805cf200-279c-408c-a9e7-b3011c2e7383,Chinese,我没有保险。,I do not have insurance.,Insurance
33100d19-8bfc-41bf-8184-4297858c72ca,English,Where is the nearest emergency room?,Where is the nearest emergency room?,Navigation
d318adcf-5dc4-465b-b6ff-5fd553ec5ecb,Chinese,我需要救护车。,I need an ambulance.,Emergency
4169939f-ebdb-401a-b34f-4464dee1e0ab,Chinese,最近的急诊室在哪里？,Where is the nearest emergency room?,Navigation
59c8111f-2181-445a-a68a-e13dacb2dbee,Arabic,أحتاج إلى سيارة إسعاف.,I need an ambulance.,Emergency
9aabe646-5651-42a6-bada-38c9f7fb65b6,Portuguese,"Ligue para o 911, por favor.",Call 911 please.,Emergency
5a6e51f5-fd86-46e0-b9d5-9c9921f9d36b,Japanese,自費で支払えますか？,Can I pay out of pocket?,Insurance
44a6040f-56c7-4418-b67b-118a6d4bac1d,Chinese,我不明白。,I do not understand.,Communication
5524c389-9c1a-484f-af37-ae5e31d611e0,French,Avez-vous ce médicament?,Do you have this medication?,Medication
fdce38bc-8e61-43bd-88af-47da0065a09e,Arabic,هل يوجد طبيب يتحدث لغتي؟,Is there a doctor who speaks my language?,Navigation
340cf2fe-4e71-4106-96c4-0cdd628de09a,Chinese,我肚子疼。,I have abdominal pain.,Symptoms
058124cc-c453-4914-b550-8d1f18f9e36a,Portuguese,Onde posso encontrar uma farmácia?,Where can I find a pharmacy?,Medication
dae2831b-4c20-4e1d-9967-4f1ffff140e9,Portuguese,Tenho uma erupção cutânea.,I have a rash.,Symptoms
02b50687-7083-450a-b29b-9f188239f280,English,I do not speak English.,I do not speak English.,Communication
8f13095f-3c18-4360-87fd-6e5b682d9650,French,Où se trouve le centre de soins urgents le plus proche?,Where is the nearest urgent care center?,Navigation
297fd42e-1c57-406b-8173-84528625a7c7,Portuguese,Há um médico que fala minha língua?,Is there a doctor who speaks my language?,Navigation
c325f29f-b3c0-4fbd-a8a2-c48b39ba0243,French,Acceptez-vous une assurance internationale?,Do you accept international insurance?,Insurance
99ea38bd-3d35-4820-9078-f6ac6382a61b,Chinese,最近的急诊室在哪里？,Where is the nearest emergency room?,Navigation
a8aa1db3-62fc-46ce-b3bc-d98f06d5d45b,English,I have swelling.,I have swelling.,Symptoms
e016b2b3-b41a-433a-81b1-9805eb8e50c5,Japanese,吐いています。,I am vomiting.,Symptoms
c8ab3e69-55b5-4f27-9ea0-c6c57aa1af4a,Spanish,¿Dónde está la sala de emergencias más cercana?,Where is the nearest emergency room?,Navigation
82c3c787-117e-4de9-9b48-793a7f6c1a5a,Japanese,最寄りの緊急ケアセンターはどこですか？,Where is the nearest urgent care center?,Navigation
07150638-e36c-419c-b508-e98809fc5f64,Arabic,هل تقبلون التأمين الدولي؟,Do you accept international insurance?,Insurance
aa4097eb-7cba-45f3-97f5-187ccd97b790,Chinese,我每天服用这种药。,I take this medication daily.,Medication
f19607b5-b208-40be-8b8c-1ab3e0ac1eef,Spanish,No hablo inglés.,I do not speak English.,Communication
97ef2fb0-304f-47db-99b2-1f071f37c2a6,French,J'ai un gonflement.,I have swelling.,Symptoms
ce4def7f-c05f-4e32-b010-634ebd18f579,Chinese,我需要续药。,I need a prescription refill.,Medication
f5a5847b-a5a7-417b-a236-290d5f24f001,Arabic,هل تقبلون التأمين الدولي؟,Do you accept international insurance?,Insurance
421f54a0-9d7f-4f6a-b73b-527f13a98eaa,French,Avez-vous un interprète?,Do you have an interpreter?,Communication
fa77cdda-ff39-4b15-a943-9d312dbef8db,Chinese,我是糖尿病患者，需要胰岛素。,I am diabetic and need insulin.,Medication
5117653b-8dce-4d96-9238-297714409282,Chinese,最近的紧急护理中心在哪里？,Where is the nearest urgent care center?,Navigation
d190eedb-c7fe-47e7-ad92-9163f2a379ae,Japanese,遠隔医療の予約が必要です。,I need a telehealth appointment.,Navigation
98b97da6-f4a1-416c-a819-07fb3e3a9881,Japanese,海外の保険は使えますか？,Do you accept international insurance?,Insurance
c8bdbac6-28d0-45a8-a541-2fc345463b1a,Arabic,لدي تأمين سفر.,I have travel insurance.,Insurance
7c5314be-2994-4720-a341-7b8d7c46963b,Arabic,هذه حالة طارئة.,This is an emergency.,Emergency
971ed5b0-7910-4ab7-bfcf-042436bb0da1,Chinese,我不会说英语。,I do not speak English.,Communication
36c3aaaf-4e66-44fe-851e-038759be91a6,Spanish,¿Dónde está el centro de atención urgente más cercano?,Where is the nearest urgent care center?,Navigation
54df2c5f-034b-4c63-8689-b79a67b12acb,Chinese,请说慢点。,Please speak slowly.,Communication
fc2b3095-5dd1-4e52-9a8b-f2fdd7084cf1,English,I do not understand.,I do not understand.,Communication
fd0305cf-77ad-48fd-a457-eb7d4debe7fc,English,Call 911 please.,Call 911 please.,Emergency
e7c630c6-3902-4fbb-8b44-8485968023d9,Arabic,أجد صعوبة في التنفس.,I have difficulty breathing.,Symptoms
53edaabc-02b0-4a77-8502-999e172852a1,Chinese,我对青霉素过敏。,I am allergic to penicillin.,Symptoms
18ce7d7c-9928-49b8-87ca-e74b49f600f1,English,"Help me, I am very sick.","Help me, I am very sick.",Emergency
63bdf90a-7505-4eff-a489-c91911452dbd,Portuguese,Vocês aceitam seguro internacional?,Do you accept international insurance?,Insurance
5d8864c1-d950-4f75-a944-f7e39e84b1c2,French,Y a-t-il un médecin qui parle ma langue?,Is there a doctor who speaks my language?,Navigation
dc06d8c8-a6e4-45f9-beb2-a58455ee4f18,Portuguese,Vocês aceitam seguro internacional?,Do you accept international insurance?,Insurance
cf4a6b06-d208-4352-821c-baecb30571ae,Chinese,我有旅游保险。,I have travel insurance.,Insurance
4416a3b1-5951-4014-99f2-2324eb36792d,French,Je prends ce médicament quotidiennement.,I take this medication daily.,Medication
03b21701-a18e-44f5-bc3e-a95d9e3581c3,Arabic,أجد صعوبة في التنفس.,I have difficulty breathing.,Symptoms
a31692db-6a90-4904-a28e-c70181931065,Portuguese,Posso pagar do meu próprio bolso?,Can I pay out of pocket?,Insurance
3f8f7a87-c18b-4936-93f6-833537d9481f,Chinese,请拨打911。,Call 911 please.,Emergency
79d94f1f-1f19-4434-8d3a-68d8ceb2e414,French,Quel est le coût de cette consultation?,What is the cost of this visit?,Insurance
35be595d-c82b-4703-82f3-f8eb704b3df4,French,Y a-t-il un médecin qui parle ma langue?,Is there a doctor who speaks my language?,Navigation
dff47194-2d41-4eb3-bd90-fe689827c250,English,I need emergency help.,I need emergency help.,Emergency
77a9f84e-137d-42b2-ab41-fe909970d0e2,French,Acceptez-vous une assurance internationale?,Do you accept international insurance?,Insurance
313c7780-c706-44b4-b4cd-da0d9ec2e86f,Japanese,病院にはどうやって行けばいいですか？,How do I get to the hospital?,Navigation
62d64c12-0114-4880-9065-2654ead7cd01,French,Avez-vous ce médicament?,Do you have this medication?,Medication
365670c2-a321-4038-99c4-78b8bc468752,Arabic,أين يمكنني العثور على صيدلية؟,Where can I find a pharmacy?,Medication
b1f927a2-4e97-437e-a15d-2686b632931a,English,What is the cost of this visit?,What is the cost of this visit?,Insurance
c5c96eab-7ed7-4800-b737-5d992ff2eb54,Arabic,اتصل بـ 911 من فضلك.,Call 911 please.,Emergency
c8045c6a-8dec-4472-8b2a-d18df025aed4,English,I feel dizzy.,I feel dizzy.,Symptoms
aae53f57-754d-4ab5-be5d-51b564c04e92,Portuguese,"Ajude-me, estou muito doente.","Help me, I am very sick.",Emergency
99d63af0-ce27-462d-8ea1-9c256d1bdaf2,Japanese,遠隔医療の予約が必要です。,I need a telehealth appointment.,Navigation
45790c75-69ca-4592-921f-bd159304121a,Spanish,No hablo inglés.,I do not speak English.,Communication
8261666d-8365-48e8-bb1d-a4c871ee6c78,Chinese,有会说我语言的医生吗？,Is there a doctor who speaks my language?,Navigation
c9cabeda-d8e3-4148-84ac-d2f0b1eabe87,Spanish,Tengo fiebre.,I have a fever.,Symptoms
dedde6b2-1b66-40d3-b178-9468bff3d09c,Chinese,我是糖尿病患者，需要胰岛素。,I am diabetic and need insulin.,Medication
fc87054b-c11a-4482-959e-3da245e3dec0,Arabic,عندي صداع.,I have a headache.,Symptoms
33baa325-93ac-4c7c-8dec-c109a976176d,Japanese,これは緊急事態です。,This is an emergency.,Emergency
9e2c8cd2-e190-4c57-9aa7-88abf62b8ee4,French,J'ai perdu mes médicaments.,I lost my medication.,Medication
32519eab-6dc4-4e4b-bc76-3b913d889047,Portuguese,Tenho dor de cabeça.,I have a headache.,Symptoms
61c5276d-df55-4d15-832d-8b8addcf97fd,Arabic,لدي قلم إبينفرين للحساسية الشديدة.,I have an EpiPen for severe allergies.,Medication
143580f7-031b-4e9e-a8b3-07af10565c4b,French,Appelez le 911 s'il vous plaît.,Call 911 please.,Emergency
217db93e-6b69-4d11-a59a-e58d9f2c4184,Chinese,我没有保险。,I do not have insurance.,Insurance
b848c303-5299-4116-8a54-492443d6a222,English,I do not speak English.,I do not speak English.,Communication
1a3e7cd4-3b15-411a-8b80-a44abfa4318d,Portuguese,Posso pagar do meu próprio bolso?,Can I pay out of pocket?,Insurance
ee49b7df-9c63-4b90-8517-40f54ec95feb,Chinese,我需要续药。,I need a prescription refill.,Medication
76d159ee-8648-411a-a3d5-8060bd889317,English,I need emergency help.,I need emergency help.,Emergency
da871702-1f60-4068-bb1e-3ebca71388bf,Arabic,هل لديك مترجم؟,Do you have an interpreter?,Communication
6224e57e-c6ed-4f08-9537-872baa71dc7a,Japanese,旅行保険に加入しています。,I have travel insurance.,Insurance
00a52264-66ff-4294-b403-ccfa73697839,Chinese,哪里有药店？,Where can I find a pharmacy?,Medication
59021522-0d37-4ee8-bcc6-8e9a1064a143,Spanish,Llame al 911 por favor.,Call 911 please.,Emergency
48a7f3ee-a546-4ea2-8f77-b31a4c73de0c,Japanese,ペニシリンにアレルギーがあります。,I am allergic to penicillin.,Symptoms
86844abb-09e2-4014-9d94-cd1d96440ecc,Japanese,保険に入っていません。,I do not have insurance.,Insurance
e444f1ce-459e-4c02-a276-7e8195ccf568,English,Where is the nearest urgent care center?,Where is the nearest urgent care center?,Navigation
5341e558-c877-48c9-9805-ebd44f78b921,Chinese,这次就诊需要多少钱？,What is the cost of this visit?,Insurance
ef952449-58f8-4f87-b998-31042199c8e0,Arabic,لا أتكلم الإنجليزية.,I do not speak English.,Communication
c2d2404c-7138-4457-b4e7-60a59399520c,Japanese,最寄りの緊急ケアセンターはどこですか？,Where is the nearest urgent care center?,Navigation
a66ff7d0-0310-4526-b1de-85131f54f7dd,Spanish,Necesito una ambulancia.,I need an ambulance.,Emergency
399a4cf9-cc47-4d07-bdb5-959f1e050c1f,Spanish,Necesito una consulta de telemedicina.,I need a telehealth appointment.,Navigation
d07a2016-5d91-4c02-a819-3e576a605f87,Chinese,你们接受国际保险吗？,Do you accept international insurance?,Insurance
1d632858-944f-42dd-8765-6b482ace0111,Chinese,我需要紧急帮助。,I need emergency help.,Emergency
c9f3ea6c-d2b1-4f73-baa5-6ec24932acfc,Portuguese,Você tem um intérprete?,Do you have an interpreter?,Communication
2e21ad24-ae96-45bb-b26f-85a087fe63e6,English,Where is the nearest emergency room?,Where is the nearest emergency room?,Navigation
06b9eb85-70e7-46ef-bad3-af1ec242e425,Japanese,わかりません。,I do not understand.,Communication
264ed4ae-6803-4b3f-a1a9-3694812f5b73,Portuguese,Tenho dificuldade para respirar.,I have difficulty breathing.,Symptoms
f7a7bc6d-3eeb-47fe-a412-f996738bf8f8,French,Puis-je payer de ma poche?,Can I pay out of pocket?,Insurance
bf85bdea-95e9-4d33-95f6-53ef6248d30c,English,Call 911 please.,Call 911 please.,Emergency
99f47483-5523-4106-a27d-6aefafb39cfa,Spanish,¿Cuánto cuesta esta consulta?,What is the cost of this visit?,Insurance
3c7b99eb-2f0b-4a95-b020-5394875e0678,Spanish,Soy alérgico/a a la penicilina.,I am allergic to penicillin.,Symptoms
7a518d98-5821-4883-a1cb-b1c69c3a8a43,Japanese,病院にはどうやって行けばいいですか？,How do I get to the hospital?,Navigation
2cdb1f21-05f2-4406-83e1-34412d2d7166,Arabic,هل يمكنني الدفع من جيبي الخاص؟,Can I pay out of pocket?,Insurance
44967de9-9912-49e4-b5a7-11ce083efa72,Portuguese,Estou tonto/a.,I feel dizzy.,Symptoms
88514522-7bfb-44ce-a10d-f213eca0081f,French,Y a-t-il un médecin qui parle ma langue?,Is there a doctor who speaks my language?,Navigation
db106126-9c8f-4305-a01f-da29119d13d9,Japanese,熱があります。,I have a fever.,Symptoms
bb3ae953-3dc4-4c3b-bd5f-f6a866aa5c61,Arabic,لدي تأمين سفر.,I have travel insurance.,Insurance
5ae46b0b-9066-4d18-81a0-c3515cf94331,Spanish,¿Puedo pagar de mi bolsillo?,Can I pay out of pocket?,Insurance
0060fd52-0693-4035-8226-0cfc61b7b641,French,Appelez le 911 s'il vous plaît.,Call 911 please.,Emergency
bbc623de-a72a-4282-a9ac-43f307a3122a,Spanish,Tengo hinchazón.,I have swelling.,Symptoms
af7b9775-41f6-4785-945c-fae69bea812b,Japanese,私の言語を話す医師はいますか？,Is there a doctor who speaks my language?,Navigation
8e233c85-833b-4cfd-943c-ab22156fe3bf,French,Pouvez-vous l'écrire s'il vous plaît?,Can you write it down please?,Communication
fa28e02b-8559-4fe8-9f88-305eee652bd7,French,J'ai besoin d'un renouvellement d'ordonnance.,I need a prescription refill.,Medication
0f7bc46a-fdbb-47c4-b553-5e8895f6e033,Japanese,書いていただけますか？,Can you write it down please?,Communication
8c4c48d2-9be8-4bde-aecf-7bacddfacf3d,Japanese,病院にはどうやって行けばいいですか？,How do I get to the hospital?,Navigation
6fe93daa-f673-4d3b-ad32-8ee1b519d738,Chinese,这是紧急情况。,This is an emergency.,Emergency
7150a4e0-3717-49d4-a479-e60de461d9af,Spanish,¿Cuánto cuesta esta consulta?,What is the cost of this visit?,Insurance
849ca7ff-2245-42f7-b594-b7d92ffe39ee,English,I have a food allergy.,I have a food allergy.,Symptoms
60a68ebb-42dc-448e-80b1-7210588a9d8f,Portuguese,Onde fica a sala de emergência mais próxima?,Where is the nearest emergency room?,Navigation
1f8d7069-edae-48a5-8069-2312c38b7130,Japanese,毎日この薬を飲んでいます。,I take this medication daily.,Medication
7e4923bf-cd80-47f3-b2cb-0748c15fe68c,Portuguese,Tomo este medicamento diariamente.,I take this medication daily.,Medication
4c9ef804-c7c4-47c1-abd4-c16d006dca4d,English,Call 911 please.,Call 911 please.,Emergency
97c0f8b9-8dc8-4022-9823-4e9aabb609a1,English,I have chest pain.,I have chest pain.,Symptoms
957f3ae0-cdca-46f8-85db-605ada4ed1f0,Chinese,救救我，我病得很重。,"Help me, I am very sick.",Emergency
6c30903c-6bfc-470c-8847-dd786c552535,Spanish,¿Aceptan seguro internacional?,Do you accept international insurance?,Insurance
e3b05ded-30a6-4cea-89f3-ce20cca644d7,French,Quel est le coût de cette consultation?,What is the cost of this visit?,Insurance
0b55c38d-3874-4c03-9987-b11055868a78,Arabic,هل يوجد طبيب يتحدث لغتي؟,Is there a doctor who speaks my language?,Navigation
